Tweet,label
Kiddies written  Christmas cards each another  go thats ones school,0
Dessert served MKR ,0
My uncle spasing fir alarms elementary school,0
So far good,0
cop walked past dudes slinging dope park without noticing anything black man walk around em act suspicious,1
bobjinx schlafman What oxygen poisonous takes  years kill us,0
Fastlikewebb tayyoung_ FUCK OBAMA dumb ass nigger ltltlt So Mad  YeahYouRealMad,1
mkr comes roasting,0
MikePrysner Furthermore lying propagandist groups less  representation gov,0
hot damn checkout guy coles tho  mkr,0
Billy Corgan transphobic bully ,0
ChooseFamilia HSUAHUSHAUIHSUAIHSUAHUi tu naõ vale nada Dri kkkk fazem sim você todas fazem bullying com ele kkk,0
Its like Hunger Games But internet protocols,0
Ive got redirects set up existing articlesposts linked old URLs work fine,0
add filter toggle showing phoneverified accts clients requires devpolicy update natch,0
RT PeterTownsend islam islamic ISIS engages sexual slavery Is AntiIslamic  ,0
warriorsialkot somersert cdnKhadija BilalIGhumman johnnygjokaj Halima And god promised Muslims entire earth,0
jamuraa yupppp jason lot experience twitter seems healthy world view,0
alicejonessx happened then xxxxxxxx,0
Im bout spark j fuck crying Im bull shit,0
truaemusic And reason no principles PC hating white race,0
RT MumtazCeltik WhiteHouse VP Kobane JeSuisCharlie Turkish military says MIT shipped weapons alQaedafehimtastekinhttp,0
Lithobolos PoliticalAnt ZaibatsuNews No Bible man made garbage Will say Quran,0
 Imagine Black Lady Who Has Listen Dumb Fuck Nigger Her Head  Hours FUCKING DAY  Dat Lady Got STRENFFFFFFF ,1
xlouistom jenny _jennabella_ FUCK YOU NIGGER GO THE FUCK TO HELL BURN IN HELL YOUR MAMA THINKS YOU WERE A MISAKE DUMB TWI,1
cjnu By it mean unemployment course,0
RT NoToFeminism I dont need femisnsn men carry heavy things cannot like shopping boxes huge sense superiori,0
suspect kids bulliedi take day workpark outside school watch damn self know ass kick,0
I never forget year  two white girls class called negro playground said gonna tell started crying guilt tripped not saying anything really stayed friends everything,1
When people go if someone blew school would cool no sent like Fitz Larkmead Not cool,0
Yep plenty clichés Barnet Council pannusf I expecting anything else honest,0
,0
go suck dick nigger porn Fucking disgusting bitch Sucking black dick  worth coke aunt Denise,1
LOTRQuotes Your joke like misogynist magnetic poetry thrown haphazardly onto fridge,0
pennozewyatt follow DM,0
np dont go away  oasis,0
YES I LOVE lenadunham ,0
tayyoung_ FUCK OBAMA dumb ass nigger SHUT THE FUCK UP BITCH,1
jsimmonsdubcity YOU ALREADY KNOW  IM GOOD ALIVE AND WELL HOWS THE FAM,0
ExposeFalsehood Womderful,0
Its another form abuse insidious perpetrators think heroes story,0
RT keithwgreen ColinSHAMPOO YR HAIRRRRR MKR,0
Why teams look shocked announce final score revealed different location Havent watched mkr before,0
PeerWorker EvvyKube Nope You keep saying that know lying Show I called stupid,0
sschinke entertaining well lets say entire next week quickly filling meetings no time gamergate ,0
TaalibJamia Stick censorship sun shine,0
emitans love theyve done trolls,0
jessimckenzi zeynep twitter delbius TweetDeck confirmed seeing thing web,0
AdnanSadiq PTISalarKhan georgegalloway And evidence idiotic theory it emerged unnamed officials ROFL,0
OldEngliiish Hi nigger  fuck ya life amp ya Bestfriend bars freethisdick  Lmfao dumb ahaha ,1
 scabies Celebrities open bullying experiences new book Dont Peak High School,0
RT MilletEng Peshmerga AntiTerror Squad Retook Areas South Kirkuk Seized ISIS Last Night Peshmerga forces repelled http,0
blog How Political Right Bullied US Government Into Ignoring Threat RightWing Extremism ,0
Right now hard say anything just sports though Ive certainly held opinion past This BubbaWallace responding complete racist POS throwing hate ton black athletes right now hiding behind its sports,1
ðððð,0
Dont take problems me bitch,0
NEW CLICKY ,0
Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais ,0
michael clifford sos fuck dumb ass nigger h follow  MichaelSOS x,1
After spur moment roast lamb  offical apply mkr,0
Fcowards Not   fight This definition Nigger There black Americans trash Gotta attack pack thats animals act Disgusting like see show Aryan Nation gang release nothings prison,1
RT arozenbachs Pete Evans says critics eat humble pie Although humble pie made raw mammoth acorns grass ,0
Before Trump dumb niggas blamed everything Illuminati voting dumb bc niggas assumed secret societies shit sewed up Then Trump came like naw niggers I really power Im bout fuck shit next  piece,1
softsurv sschinke north,0
youngwayne ur dumb fuck nigger,1
tpw_rules nothings broken I driving througg lot water,0
Does anyone media company emails I could try sending CV to workexperience industryplacement,0
aninkyaffair not sure yet Ive heard good things many people,0
OMG Milyhehe rindo zumbi só pq ele é gay isso é Bullying viu mocinha SHUAHSUHA,0
MisGrace GBabeuf RJennromao DavidJo Novorossiyan gbazov NewsCoverUp rougek Russia media controlled criminal Putin,0
,0
RT peteevansnot OK  get FB page asap paleo mkr ,0
If anything kick nigga curb cause somebody waiting chance ,0
CLICK  DETAILS gt  ALL ROADS LEAD TO WILDBULL THIS THURSDAY HOSTED BY ITSMRHOODSTAR EVERYONE  lt SPREAD THE WORD,0
cankles methteeth mkr,0
bradybaggett LUVSHINECAFE But time fools saying cant fight Germany good Germans,0
Those kids never learn every time something harass like this people learn work stop harassment,0
To dumb fucks keep saying nigger day go jump bridge nigger trash So try again And Youre Welcome ,1
RealWizKhalifa ur wack fuck dumb nigger,1
Abu_Baraa Looks like Daesh getting taste medicine,0
And friends go around bully shit thing friends,0
Like it Minnesota gay teens bullied adults peers say activists Reuters  Retweet it,0
I think people would agree blue story incident damaging form racism even though stories covered blatant racism called condemned The media need realise racism one idiot shouting nigger football match,1
NiyamaKandeGrif This Islamophobia Islam ,0
Scurtis welcome,0
Here Mullah Choudary explaining practice Islamic extortion works  Islam Islamophobia,0
Yeah That Loud Knocked Back,0
Going ride wid chopper friend dem Fuck u broke niggers dumb bitchs skrr skrr u c onda blocka,1
Ready To Go Back To School And Get Away From These People,0
Sassy girls rule killerblonds MKR,0
And give nigga pass what Canceled  year old grown man  talkin bout niggers bruh Fuck smash whole community yall dumb,1
Farah Now I know bullys bully cause lost dream,0
CALMicC I think person like behavior too Perhaps deleted account,0
link shared knew heterochromia theres multiple colors didnt know anything past,1
dannywood I miss BAM standard ,0
RT mishbucsai If I hear hot pretty sassy like us one time I deconstruct MKR killerblondes,0
WhenIWas no spell check texting cyber bullying And called hard wired home phones,0
beardyblue emily_esque would likely fall lines probono work least NPO help fund,0
You stupid piece shit That photo Sgt La David Johnson LEFT BEHIND Niger Wife disrespected lied  John Kelly dumb fucks like you empty casket returned US Fuck anything say punk bitch,1
RT Jhwrr ISIS blows CatholicChurch Mosul ,0
Brit_Dickerson shiiiiiiiitt alright thanks,0
Thats rigged keep mouth yet food shit AGAIN mkr,0
RT paul_ricketts The strategy working Tonight channel make tweets lol Mkr MKR,0
RT ChrisWarcraft And let clear  OAPI may catalyzed existence Gamergate addressing problem affecting,0
dleemand cant take compliments  dont want harassed,0
jmeade women never tired,0
MissDollfacee know I lol,0
NMJC difficult school get information from EVER really  per transcript stupid,0
RT JakeM_ RT BillSpindle Its power top fighters ground Tikrit religious war sides ,0
_iQueRaww Lol came field school,0
Bahai How would know You wouldnt recognize logic fell you Only total idiot would support one sided Pacificim,0
tmclaughbos think muted misconfigured randomly tweet me P,0
FEST Mishkin recently kicked ass Red Bull Bedroom Jam stage Hevy Festival RoomThirteencom caught ,0
Does discipline really stop bullying antisocial behavior ,0
unfollow spree cus wanna skinny ratio sorry accidentally followed jdg stan ur one first ones go,1
man BS not I am get fuck out say N word ooo dumb fucks nigger racist dont say ooo thats not mistake get fuck,1
Np Bully  Three Days Grace ,0
Rj_Barbosa Eu só fiz um comentário sobre um texto dele O cara surtou e chamou os coleguinhas bullying pablovillaca kkkkkkk,0
RT PaulyPMC I object food item rhymes turd MKR,0
Racism ɣõu select ɣõur white clothes wash b u wash blackcolored onesSay NO racism Wash together,1
You know níggér right Like whole AA vs Africans amp Caribbeans dumb ass fuck,1
Is Kat Strategic Just Sore Loser  MKR,0
Yes Get rid Kat MKR,0
CK_cesar claro soi bictima de bullying por twitt YoSoyEmmy Anii_juarez,0
RT freddydeknatel credible reports Iranian troops amp fighters Lebanons Hezbollah participating Tikrit operation h,0
_DirtyTruths I guess trying shove sanctimoniousness people cant read forehead,0
LJWebb mattbeck I believe Im entitled equal rights insist I get least one,0
 Nope spacekatgal I talked last night It affect friendship Nice try though,0
I love always smiling kind people,0
RT _darkhours HoseinMortada Syria SAA Raids Rebels dens DaraaDeirEzzor ampkill several s terrorists  http,0
LysaTerKeurst Whoa deepest truth  DONT BE YOUR OWN BULLY Truth silence toxic thoughts  words,0
The moment teammate told wrong time show school got early Im probably gonna get CT,0
Robfrmda love__adriana fuck dumb ass nigger bruh tf wrong man go nigger else man,1
ME DAR UNFOLLOW ENQUANDO ESTOU DORMINDO É BULLING VIU,0
Okay notifications load buttttt tl dont The fuck twitter fuck stipid ass app fuck dumb nigger created shit,1
Managed charm way mother filing college papers,0
holy shit id rather commit suicide get bullied Laurennicoolee,0
NikkiKermit frog called wants voice back MKR MKR KillerBlondes mykitchenrules,0
I think last tweet got confused I started laughing halfway it,0
The glasses guy thoroughly annoying MKR,0
RT DernKat freebsdgirl thanks bing ,0
 Kat Andre,0
SeaEph Its got sass,0
Halima BilalIGhumman johnnygjokaj cdnKhadija rfrankh The bloodiest history murder Islam ,0
Inglonias expanding O_o,0
shootshareeat YES RT mykitchenrules Are upset tonights elimination result MKR  main I call rigged,0
BonsaiTreehouse srhbutts I never part that,0
MinorAnnoyance JimmyKimmelLive yup,0
MichaelCole whats point heel announcer bullying JR storyline done How u promote BAstar n opposite,0
What CROCK ,0
zvlahos  Great see weekend Haters gonna hate HOCR,0
giavannacolby fuck you dumb nigger,1
bgeise technically surgery dumb fuck So know fucking facts faggot NIGGER ASS BITCH FUCK YOU YOU QUEER FUCK,1
I believe niggas work tryn see fuck first gag isI got boyfriend stupid dumb niggers,1
Woke great mood bc course ruined I hate Mondays,0
A  This bloke utterly demented MKR,0
Palestra sobre bullying é apresentada aos alunos da EMEF Profª Serafina de Luca Cherfen  via addthis,0
mkr Goodbye Cant stand watch two words fail me again That not cooking,0
,0
I like butcher girls Kat amp Andre dirty players cheats cant cook mkr howthehelldidtheygetonthisshow,0
Una pregunta lo mejor algunos se les hace ofensiva espero que no de Unfollow pero realmente creen que exista el Bullying ,0
The thing Uber is even horrible sexist shitty company I would still it,0
RT ThatSabineGirl These abusers chan years always used work Now ppl shining light it victims,0
make sure bully bed room get heads no hands make sure play no music ASWELL ONLY WIFEY GETS THAT,0
god bless mom bringing home chinese food,0
Read response  Diga não ao bullying repassa ,0
Feeling whole lot gozleme pain Sherri amp Em MKR,0
I think today going smooth day IHope,0
The difference American Revolution not revolution explicitly designed defend slavery white supremacy secession was according advocates purpose Stephens called first government based inferiority negro,1
 first noticed misogyny realized  plz brush teeth,0
RT ismisecaz My housemate inspired mkr ,0
Nigga came Im lunch like sitting alone work __ tf outta face,0
ohsnapits_greta elouisee dang G got hard head beat car lol jk glad thats overall ok weekend,0
Why I got someone timeline sayin fuck david stern dumb ass nigger sayin,1
I hope Kat Andre eliminated next mkr Ill make happen,0
mari_fbatista ele chama barney jura risos eternos eaueau sem bullying é claro,0
See told Niggers dumb incompetentI give fuckBlack PresidentWHITEHOUSE,1
I still cant get dude putting sucker looks like blowpop booty hole,0
Never bullied silence Never allow made victim Accept no ones definition life define yourself,0
dylanw heh HEH,0
Sooo mad RT TracePeterson Fuck Obama dumb nigger Im going Switzerland Thank America fucking country,1
Ammaawah jmt We talking Mohammed believed therefore part Islam,0
nicki still won whitney dumb crack nigger fuck her get used it pig YouTube ,1
RT keserbodo Kobane daesh partner erdogan ,0
tayyoung_ FUCK OBAMA dumb ass nigger fuck you fuck mom die  Racist ass bitch ,1
Headed GirlDevWeek hours keynote state online harassment,0
I cant remember right These buffer negros speak white talking points white people fear saying case get called racist TapCandace Owens another one,1
MrTSterner college Christmas break actually means break nohw awesomefeeling,0
MrGQ_L welldamn I even get thanks telling ya dumb ass happy fathers day dedicating stat you fuck you Nigger,1
YesYoureSexist with knowledge followers reading hearts ring concert support even quietly,0
RACISM wen u select ur white clothes wash first b colored ones Say NO Racism Wash dem geda_,1
A Harvard JD imply dumb RT StaxxFifth AH YOUMAD BITCH SUCK THIS LONG SHADED SMULE RT tayyoung_ FUCK OBAMA dumb ass nigger,1
Be safe kids NYE another prime night rapists Watch other get separated Have plan,0
Lewis past morphed Racism Inc The policies Lewis voted Democrat tear apart fabric black family anything Maddox Wallace ever did Let us ask generations black families still welfare How now,1
How come minute I get home family wind Im never annoyed like school Grr annoyingfamily,0
When someone gets bitten rabid dog get six inch needles belly say NOT ALL DOGS notalleverything,0
jaredchase keep mind ,0
xabaddea amazon generally terrible place buy clothing socks gtgt,0
TheQuinnspiracy amazing I love you ,0
RT RudawEnglish BREAKING ISIS blew alNur church five houses belonging Christians near church east ,0
sammyj__ Damn Kat amp Andre Hope karma comes around bites arse mkr It will Im believer karma,0
edgeofthesandbx batchelorshow FearDept Ill stick Colorado real estate mind,0
NPR asked speak wadhwa thing They just got phone him amp need talk anymore Weird,0
Miley fue victima del bullying FactsMiley,0
asciibear lastcontract a_man_in_black unsubscribe,0
Kat Andre fucking conniving arseholes  A fucking one Thats Im done simply EVIL not worthy show MKR,0
ljfitzge MA_Fitz You absolute scum,0
roisin_morgan RaniaKhalek happens them,0
 Meninos Tumblr são assim   Meninas Tumblr são assim   E eu sou assim   Isso é bullying ,0
LiveTweetsAU Go Sassy Girls Made Apple Pie KICKASS D mkr,0
IGJunkie racism everywhere example incident called nigger outside apartment right Cincinnati,1
Brulins você faltou hoje eu fiquei tão forever alone não tinha ngm para práticar bullying  haha love ,0
Fuck dumb ass nigger suck weiner swear niqqas xbox ragiiiin,1
When I children I girl Im naming Frankie cause cute fricking girl name omg,0
RT BliggiVee Round round go stops nobody knows How much drag on MKR,0
HilzFuld disagree again naked women not form protest bullying cheap,0
I love mom uses MY tampons leave any,0
mkr Colin whinging TOO MUCH PANCAKES Well I hate unicorns,0
RT fee_bee_ A  This bloke utterly demented MKR,0
Denunciar arma para acabar con el bullying PAN ,0
RT MolksTVTalk Tonights dessert called Remains Day MKR,0
BRO THE WAY UR VOICE WAS THE FIRST ONE I HEARD AFTER WAKING UP,1
This show going eleventy weeks far   teams eliminated Talk egging pud mkr ridic,0
Heres idea How ability mute someone N period time,0
liberals US bully take advantage countries economically actually grade good thing tcot p p,0
ScudsCorp alexlifschitz TheQuinnspiracy I bring party,0
RT mary__kaye I blame teams this mkr,0
Dartanveerahmad Janx geehall We want ISIS remain Its perfect killing place them Send reinforcements,0
Was walking school rn saw fricken black ass nigger talking cop cop wasnt shooting burnt toast head ass bitch smh America falling apart easily disgusting thing Ive ever seen fuckniggers wtfamerica,1
Maple bacon Yum mkr,0
MadamPlumpette Im decent editing no worries ,0
RT G__Syd Kat Annie showdown sudden death could literal mkr,0
It feel gud lay,0
OAPI already working several tech companies develop amp engineer solutions social problems We tech advocates user,0
edgeofthesandbx batchelorshow FearDept I claim participate attrocities But much less Stalin,0
RT myeeshaanna Guess thas lil nigger kids swagged fuck dumb dirtmore important shit life money,1
YesAllWomen wonder what if men harrass beat kill women What brother father lover,0
Klavan u look like burglar ffs u stupid Estonian cunt,1
JihadiA There no former glory Just backward state powered war slaves,0
Não é bullying se pessoa usa uma cadarço de cada cor em um par de tênis,0
Why woman trump says so black no heart anything didnt pass anything wanted anyone corrupt Republicans seeing way handled everything past  years,1
RT harikondabolu Hey BobbyJindal heres response accusation obsessed race ,0
Jizzy_Neutron Chill RT KING_COBBA Obama fuck u talking u dumb nigger This intelligent thinking,1
alinalovesyouu ewaaaan msama kp din skin bully,0
